sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price,errors
51694-WE,"All Websites [EUR]","ALL GROUPS",2500,1.100,"Product Type is invalid or not supported"
51694-WER,"All Websites [EUR]","ALL GROUPS",1000,2.000,"Product Type is invalid or not supported"
51695-BK,"All Websites [EUR]","ALL GROUPS",500,5.730,"Product Type is invalid or not supported"
51695-WE,"All Websites [EUR]","ALL GROUPS",500,5.730,"Product Type is invalid or not supported"
51713-BK,"All Websites [EUR]","ALL GROUPS",2500,1.190,"Product Type is invalid or not supported"
51713-SR,"All Websites [EUR]","ALL GROUPS",2500,1.190,"Product Type is invalid or not supported"
51714,"All Websites [EUR]","ALL GROUPS",250,14.390,"Product Type is invalid or not supported"
51715,"All Websites [EUR]","ALL GROUPS",250,11.500,"Product Type is invalid or not supported"
51716,"All Websites [EUR]","ALL GROUPS",250,7.680,"Product Type is invalid or not supported"
51717,"All Websites [EUR]","ALL GROUPS",2500,1.100,"Product Type is invalid or not supported"
51718,"All Websites [EUR]","ALL GROUPS",500,5.530,"Product Type is invalid or not supported"
51719,"All Websites [EUR]","ALL GROUPS",500,5.750,"Product Type is invalid or not supported"
51720,"All Websites [EUR]","ALL GROUPS",250,7.030,"Product Type is invalid or not supported"
51721-BKR,"All Websites [EUR]","ALL GROUPS",1000,2.000,"Product Type is invalid or not supported"
51721-WE,"All Websites [EUR]","ALL GROUPS",2500,1.300,"Product Type is invalid or not supported"
51721-WER,"All Websites [EUR]","ALL GROUPS",1000,2.000,"Product Type is invalid or not supported"
51722,"All Websites [EUR]","ALL GROUPS",250,9.590,"Product Type is invalid or not supported"
51723,"All Websites [EUR]","ALL GROUPS",1000,2.290,"Product Type is invalid or not supported"
51724,"All Websites [EUR]","ALL GROUPS",500,4.790,"Product Type is invalid or not supported"
51725,"All Websites [EUR]","ALL GROUPS",500,5.960,"Product Type is invalid or not supported"
51726,"All Websites [EUR]","ALL GROUPS",250,7.750,"Product Type is invalid or not supported"
51727,"All Websites [EUR]","ALL GROUPS",250,7.030,"Product Type is invalid or not supported"
51728,"All Websites [EUR]","ALL GROUPS",250,11.080,"Product Type is invalid or not supported"
51729,"All Websites [EUR]","ALL GROUPS",500,4.220,"Product Type is invalid or not supported"
51730,"All Websites [EUR]","ALL GROUPS",250,9.560,"Product Type is invalid or not supported"
51731,"All Websites [EUR]","ALL GROUPS",500,5.960,"Product Type is invalid or not supported"
51732,"All Websites [EUR]","ALL GROUPS",2500,760,"Product Type is invalid or not supported"
51733,"All Websites [EUR]","ALL GROUPS",2500,760,"Product Type is invalid or not supported"
51734,"All Websites [EUR]","ALL GROUPS",1000,2.820,"Product Type is invalid or not supported"
51735-BK,"All Websites [EUR]","ALL GROUPS",10000,280,"Product Type is invalid or not supported"
51735-RD,"All Websites [EUR]","ALL GROUPS",10000,280,"Product Type is invalid or not supported"
51735-SR,"All Websites [EUR]","ALL GROUPS",10000,280,"Product Type is invalid or not supported"
51736,"All Websites [EUR]","ALL GROUPS",250,11.930,"Product Type is invalid or not supported"
51737,"All Websites [EUR]","ALL GROUPS",500,5.960,"Product Type is invalid or not supported"
51738,"All Websites [EUR]","ALL GROUPS",500,3.830,"Product Type is invalid or not supported"
51739,"All Websites [EUR]","ALL GROUPS",500,6.650,"Product Type is invalid or not supported"
51740,"All Websites [EUR]","ALL GROUPS",500,6.650,"Product Type is invalid or not supported"
51741,"All Websites [EUR]","ALL GROUPS",250,8.060,"Product Type is invalid or not supported"
51742-BK,"All Websites [EUR]","ALL GROUPS",1000,1.400,"Product Type is invalid or not supported"
51742-SR,"All Websites [EUR]","ALL GROUPS",1000,1.400,"Product Type is invalid or not supported"
51742-WE,"All Websites [EUR]","ALL GROUPS",1000,1.400,"Product Type is invalid or not supported"
51743,"All Websites [EUR]","ALL GROUPS",250,28.790,"Product Type is invalid or not supported"
51745-DGY,"All Websites [EUR]","ALL GROUPS",1000,3.360,"Product Type is invalid or not supported"
51745-SR,"All Websites [EUR]","ALL GROUPS",1000,3.360,"Product Type is invalid or not supported"
51746-BK,"All Websites [EUR]","ALL GROUPS",10000,320,"Product Type is invalid or not supported"
51746-SR,"All Websites [EUR]","ALL GROUPS",10000,320,"Product Type is invalid or not supported"
51746-WE,"All Websites [EUR]","ALL GROUPS",10000,320,"Product Type is invalid or not supported"
51747,"All Websites [EUR]","ALL GROUPS",250,7.680,"Product Type is invalid or not supported"
51748,"All Websites [EUR]","ALL GROUPS",500,6.700,"Product Type is invalid or not supported"
51749,"All Websites [EUR]","ALL GROUPS",250,15.100,"Product Type is invalid or not supported"
51751,"All Websites [EUR]","ALL GROUPS",250,9.400,"Product Type is invalid or not supported"
51752,"All Websites [EUR]","ALL GROUPS",500,4.020,"Product Type is invalid or not supported"
51754,"All Websites [EUR]","ALL GROUPS",1000,2.600,"Product Type is invalid or not supported"
51756,"All Websites [EUR]","ALL GROUPS",500,5.530,"Product Type is invalid or not supported"
51757,"All Websites [EUR]","ALL GROUPS",250,22.120,"Product Type is invalid or not supported"
51758,"All Websites [EUR]","ALL GROUPS",250,21.460,"Product Type is invalid or not supported"
51759,"All Websites [EUR]","ALL GROUPS",250,23.980,"Product Type is invalid or not supported"
51760,"All Websites [EUR]","ALL GROUPS",250,13.090,"Product Type is invalid or not supported"
51761,"All Websites [EUR]","ALL GROUPS",500,5.750,"Product Type is invalid or not supported"
51762,"All Websites [EUR]","ALL GROUPS",500,6.700,"Product Type is invalid or not supported"
51763,"All Websites [EUR]","ALL GROUPS",250,7.680,"Product Type is invalid or not supported"
51764-BK,"All Websites [EUR]","ALL GROUPS",1000,3.000,"Product Type is invalid or not supported"
51764-OE,"All Websites [EUR]","ALL GROUPS",1000,3.000,"Product Type is invalid or not supported"
51765-BK,"All Websites [EUR]","ALL GROUPS",500,4.020,"Product Type is invalid or not supported"
51765-OE,"All Websites [EUR]","ALL GROUPS",500,4.020,"Product Type is invalid or not supported"
51766-SR,"All Websites [EUR]","ALL GROUPS",500,6.030,"Product Type is invalid or not supported"
51767-L,"All Websites [EUR]","ALL GROUPS",500,6.600,"Product Type is invalid or not supported"
51767-S,"All Websites [EUR]","ALL GROUPS",1000,3.320,"Product Type is invalid or not supported"
51767-XL,"All Websites [EUR]","ALL GROUPS",250,9.560,"Product Type is invalid or not supported"
51771,"All Websites [EUR]","ALL GROUPS",250,19.190,"Product Type is invalid or not supported"
51772,"All Websites [EUR]","ALL GROUPS",500,6.330,"Product Type is invalid or not supported"
51773,"All Websites [EUR]","ALL GROUPS",1000,2.880,"Product Type is invalid or not supported"
51774,"All Websites [EUR]","ALL GROUPS",250,7.680,"Product Type is invalid or not supported"
51776,"All Websites [EUR]","ALL GROUPS",250,19.190,"Product Type is invalid or not supported"
51777-BK,"All Websites [EUR]","ALL GROUPS",500,4.790,"Product Type is invalid or not supported"
51777-BK-R,"All Websites [EUR]","ALL GROUPS",500,4.790,"Product Type is invalid or not supported"
51777-WE,"All Websites [EUR]","ALL GROUPS",500,4.790,"Product Type is invalid or not supported"
51777-WE-R,"All Websites [EUR]","ALL GROUPS",500,4.790,"Product Type is invalid or not supported"
51778,"All Websites [EUR]","ALL GROUPS",500,3.830,"Product Type is invalid or not supported"
51779-BE,"All Websites [EUR]","ALL GROUPS",250,13.430,"Product Type is invalid or not supported"
51779-BK,"All Websites [EUR]","ALL GROUPS",250,13.430,"Product Type is invalid or not supported"
51779-RD,"All Websites [EUR]","ALL GROUPS",250,13.430,"Product Type is invalid or not supported"
51779-WE,"All Websites [EUR]","ALL GROUPS",250,13.430,"Product Type is invalid or not supported"
51780-RD,"All Websites [EUR]","ALL GROUPS",250,17.280,"Product Type is invalid or not supported"
51781,"All Websites [EUR]","ALL GROUPS",500,4.790,"Product Type is invalid or not supported"
51784-BE,"All Websites [EUR]","ALL GROUPS",500,3.830,"Product Type is invalid or not supported"
51784-BK,"All Websites [EUR]","ALL GROUPS",500,3.830,"Product Type is invalid or not supported"
51784-RD,"All Websites [EUR]","ALL GROUPS",500,3.830,"Product Type is invalid or not supported"
51784-SR,"All Websites [EUR]","ALL GROUPS",500,3.830,"Product Type is invalid or not supported"
51785,"All Websites [EUR]","ALL GROUPS",250,9.590,"Product Type is invalid or not supported"
51789-BE,"All Websites [EUR]","ALL GROUPS",500,3.630,"Product Type is invalid or not supported"
51789-BK,"All Websites [EUR]","ALL GROUPS",500,3.630,"Product Type is invalid or not supported"
51789-RD,"All Websites [EUR]","ALL GROUPS",500,3.630,"Product Type is invalid or not supported"
51789-WE,"All Websites [EUR]","ALL GROUPS",500,3.630,"Product Type is invalid or not supported"
51790-BE,"All Websites [EUR]","ALL GROUPS",2500,890,"Product Type is invalid or not supported"
51790-BK,"All Websites [EUR]","ALL GROUPS",2500,890,"Product Type is invalid or not supported"
51791-BK,"All Websites [EUR]","ALL GROUPS",1000,1.490,"Product Type is invalid or not supported"
51791-DBE,"All Websites [EUR]","ALL GROUPS",1000,1.490,"Product Type is invalid or not supported"
51791-LGN,"All Websites [EUR]","ALL GROUPS",1000,1.490,"Product Type is invalid or not supported"
51791-RD,"All Websites [EUR]","ALL GROUPS",1000,1.490,"Product Type is invalid or not supported"
51792-BK,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51792-DBE,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51792-LGN,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51792-RD,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51793-BE,"All Websites [EUR]","ALL GROUPS",10000,290,"Product Type is invalid or not supported"
51793-WE,"All Websites [EUR]","ALL GROUPS",10000,290,"Product Type is invalid or not supported"
51794-BE,"All Websites [EUR]","ALL GROUPS",10000,390,"Product Type is invalid or not supported"
51794-LBN,"All Websites [EUR]","ALL GROUPS",10000,390,"Product Type is invalid or not supported"
51794-RD,"All Websites [EUR]","ALL GROUPS",10000,390,"Product Type is invalid or not supported"
51795-BE,"All Websites [EUR]","ALL GROUPS",10000,230,"Product Type is invalid or not supported"
51795-LBN,"All Websites [EUR]","ALL GROUPS",10000,230,"Product Type is invalid or not supported"
51795-RD,"All Websites [EUR]","ALL GROUPS",10000,230,"Product Type is invalid or not supported"
51796-BK,"All Websites [EUR]","ALL GROUPS",2500,820,"Product Type is invalid or not supported"
51796-DBE,"All Websites [EUR]","ALL GROUPS",2500,820,"Product Type is invalid or not supported"
51796-LGN,"All Websites [EUR]","ALL GROUPS",2500,820,"Product Type is invalid or not supported"
51796-RD,"All Websites [EUR]","ALL GROUPS",2500,820,"Product Type is invalid or not supported"
51797-WE,"All Websites [EUR]","ALL GROUPS",250,9.590,"Product Type is invalid or not supported"
51798-WE,"All Websites [EUR]","ALL GROUPS",250,52.620,"Product Type is invalid or not supported"
51799,"All Websites [EUR]","ALL GROUPS",250,9.980,"Product Type is invalid or not supported"
51800-WE,"All Websites [EUR]","ALL GROUPS",500,5.750,"Product Type is invalid or not supported"
51801-BE,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51801-BK,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51801-RD,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51801-WE,"All Websites [EUR]","ALL GROUPS",2500,1.230,"Product Type is invalid or not supported"
51802-BK,"All Websites [EUR]","ALL GROUPS",500,5.560,"Product Type is invalid or not supported"
51803-BK,"All Websites [EUR]","ALL GROUPS",500,4.530,"Product Type is invalid or not supported"
51804-BK,"All Websites [EUR]","ALL GROUPS",1000,1.900,"Product Type is invalid or not supported"
51805-BK,"All Websites [EUR]","ALL GROUPS",1000,2.880,"Product Type is invalid or not supported"
51806-BK,"All Websites [EUR]","ALL GROUPS",1000,2.600,"Product Type is invalid or not supported"
51808-BK,"All Websites [EUR]","ALL GROUPS",500,4.630,"Product Type is invalid or not supported"
51809-BK,"All Websites [EUR]","ALL GROUPS",250,7.030,"Product Type is invalid or not supported"
51810,"All Websites [EUR]","ALL GROUPS",250,7.680,"Product Type is invalid or not supported"
51811,"All Websites [EUR]","ALL GROUPS",500,5.020,"Product Type is invalid or not supported"
51812-WE,"All Websites [EUR]","ALL GROUPS",1000,2.000,"Product Type is invalid or not supported"
51815-WE,"All Websites [EUR]","ALL GROUPS",1000,1.890,"Product Type is invalid or not supported"
51816-BK,"All Websites [EUR]","ALL GROUPS",250,24.680,"Product Type is invalid or not supported"
51817-BK,"All Websites [EUR]","ALL GROUPS",250,11.500,"Product Type is invalid or not supported"
51817-WE,"All Websites [EUR]","ALL GROUPS",250,11.500,"Product Type is invalid or not supported"
51818-BK,"All Websites [EUR]","ALL GROUPS",250,30.230,"Product Type is invalid or not supported"
51819,"All Websites [EUR]","ALL GROUPS",250,7.030,"Product Type is invalid or not supported"
51820-BK,"All Websites [EUR]","ALL GROUPS",500,5.020,"Product Type is invalid or not supported"
51820-WE,"All Websites [EUR]","ALL GROUPS",500,5.020,"Product Type is invalid or not supported"
51821-BK,"All Websites [EUR]","ALL GROUPS",250,7.680,"Product Type is invalid or not supported"
51821-WE,"All Websites [EUR]","ALL GROUPS",250,7.680,"Product Type is invalid or not supported"
51822-BE,"All Websites [EUR]","ALL GROUPS",2500,1.190,"Product Type is invalid or not supported"
51822-BK,"All Websites [EUR]","ALL GROUPS",2500,1.190,"Product Type is invalid or not supported"
51822-MG,"All Websites [EUR]","ALL GROUPS",2500,1.190,"Product Type is invalid or not supported"
51822-SR,"All Websites [EUR]","ALL GROUPS",2500,1.190,"Product Type is invalid or not supported"
51823-BK,"All Websites [EUR]","ALL GROUPS",250,11.390,"Product Type is invalid or not supported"
51824,"All Websites [EUR]","ALL GROUPS",2500,890,"Product Type is invalid or not supported"
51825-BK,"All Websites [EUR]","ALL GROUPS",500,5.390,"Product Type is invalid or not supported"
51827,"All Websites [EUR]","ALL GROUPS",250,7.750,"Product Type is invalid or not supported"
51830-BE,"All Websites [EUR]","ALL GROUPS",10000,460,"Product Type is invalid or not supported"
51830-BK,"All Websites [EUR]","ALL GROUPS",10000,460,"Product Type is invalid or not supported"
51830-RD,"All Websites [EUR]","ALL GROUPS",10000,460,"Product Type is invalid or not supported"
51831-BK,"All Websites [EUR]","ALL GROUPS",250,11.390,"Product Type is invalid or not supported"
51832-BE,"All Websites [EUR]","ALL GROUPS",1000,3.400,"Product Type is invalid or not supported"
51832-BK,"All Websites [EUR]","ALL GROUPS",1000,3.400,"Product Type is invalid or not supported"
51832-LGN,"All Websites [EUR]","ALL GROUPS",1000,3.400,"Product Type is invalid or not supported"
51832-MG,"All Websites [EUR]","ALL GROUPS",1000,3.400,"Product Type is invalid or not supported"
51832-RD,"All Websites [EUR]","ALL GROUPS",1000,3.400,"Product Type is invalid or not supported"
51832-SR,"All Websites [EUR]","ALL GROUPS",1000,3.400,"Product Type is invalid or not supported"
51832-WE,"All Websites [EUR]","ALL GROUPS",1000,3.400,"Product Type is invalid or not supported"
51833-BK,"All Websites [EUR]","ALL GROUPS",250,8.380,"Product Type is invalid or not supported"
51833-WE,"All Websites [EUR]","ALL GROUPS",250,8.380,"Product Type is invalid or not supported"
